경주일자,경주번호,경주장,경주시간,출전번호,마명,과거_경주일자,과거_출전번호,종류,과거_등급,과거_거리,함수율,빠르기,과거_순위,과거_기수,과거_중량,과거_S-1F,과거_G-3F,과거_G-1F,과거_기록,과거_마체중,과거_레이팅
2025년07월06일(일),제8경주,서울,16:05,2,단디,2024/04/07-9R,6,일,국3등급,1200,5,7,9,빅투아르,52.0,0:13.7,0:39.2,0:14.1,1:16.0,452(4),52
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2025/05/18-11R,8,일,혼3등급,1200,11,6,7,조상범,52.0,0:14.1,0:37.8,0:13.3,1:14.6,478(1),53
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2025/04/20-10R,2,일,혼3등급,1400,8,6,10,임다빈,52.0,0:14.3,0:39.3,0:14.3,1:28.4,477(-1),53
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2025/03/23-11R,7,일,혼3등급,1200,4,6,2,박태종,53.0,0:14.2,0:37.6,0:13.4,1:14.6,478(8),52
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2025/02/22-9R,11,일,국3등급,1200,3,7,2,이혁,52.0,0:14.2,0:37.6,0:12.9,1:14.6,470(2),49
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2025/01/26-7R,4,일,국4등급,1200,3,6,3,이철경,57.0,0:14.2,0:37.8,0:13.2,1:14.4,468(-1),48
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2025/01/04-9R,6,일,국4등급,1400,3,5,3,이철경,56.5,0:14.3,0:37.6,0:13.0,1:27.4,469(-10),45
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2024/12/08-5R,6,일,국4등급,1200,13,4,2,이철경,54.0,0:14.1,0:36.7,0:12.7,1:13.5,479(9),42
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2024/10/13-10R,10,일,국4등급,1200,3,4,1,이철경,51.0,0:14.3,0:36.1,0:12.2,1:13.3,470(-2),36
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2024/09/14-7R,2,일,국5등급,1200,15,4,1,이철경,53.0,0:13.8,0:37.3,0:13.2,1:13.5,472(8),26
2025년07월06일(일),제8경주,서울,16:05,3,내길의위너,2024/08/22-3R,9,주,-,1000,17,-,3,이철경,55.0,0:14.0,0:37.2,0:12.8,1:02.2,466(2),26
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2025/06/07-9R,11,일,혼3등급,1200,3,5,4,이동하,54.0,0:13.1,0:38.4,0:14.2,1:14.1,477(3),57
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2025/05/03-8R,6,일,국4등급,1200,18,4,1,이동하,57.5,0:13.3,0:37.5,0:13.5,1:13.5,474(-3),48
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2025/04/05-7R,3,일,국4등급,1200,17,2,1,이동하,52.0,0:13.3,0:36.9,0:13.0,1:12.0,477(5),37
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2025/03/15-4R,11,일,국5등급,1300,7,6,2,마이아,56.5,0:13.3,0:40.8,0:14.9,1:22.4,472(2),35
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2025/02/15-6R,4,일,국5등급,1400,4,6,2,마이아,54.5,0:13.4,0:39.0,0:13.9,1:27.6,470(-8),31
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2025/01/19-3R,2,일,국6등급,1300,3,5,1,마이아,56.0,0:13.5,0:38.0,0:13.5,1:20.8,478(10),-
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2024/12/21-2R,9,일,국6등급,1300,10,8,8,마이아,55.0,0:13.7,0:41.9,0:15.2,1:24.9,468(-14),-
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2024/12/01-1R,1,일,국6등급,1200,17,3,7,이동하,55.0,0:13.6,0:43.9,0:16.7,1:20.3,482(16),-
2025년07월06일(일),제8경주,서울,16:05,4,학산스피드,2024/09/26-5R,3,주,-,1000,7,-,5,유승완,54.0,0:15.9,0:37.1,0:12.6,1:04.0,466(0),-
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2025/05/10-9R,6,일,국3등급,1200,20,4,5,유승완,52.5,0:14.1,0:36.7,0:12.9,1:13.5,472(10),54
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2025/04/17-2R,9,주,-,1000,11,-,2,유승완,56.0,0:14.1,0:37.3,0:13.2,1:02.4,478(16),54
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2024/06/16-8R,8,대,국OPEN,2000,5,7,8,유승완,57.0,0:14.9,0:42.4,0:15.1,2:15.2,462(0),54
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2024/05/12-8R,10,대,국OPEN,1800,13,3,11,유승완,57.0,0:14.1,0:40.5,0:13.8,1:58.3,462(-7),54
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2024/04/07-5R,4,대,국OPEN,1600,7,7,7,유승완,57.0,0:14.7,0:38.9,0:13.6,1:41.5,469(-2),54
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2024/01/20-10R,6,일,혼3등급,1400,16,6,5,유승완,52.0,0:13.7,0:38.8,0:13.6,1:27.2,471(7),54
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2023/12/10-5R,7,대,국OPEN,1400,4,4,9,유승완,55.0,0:14.3,0:37.8,0:13.3,1:27.0,464(1),54
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2023/11/05-8R,5,대,국OPEN,1200,12,7,1,유승완,55.0,0:14.1,0:37.4,0:13.1,1:13.7,463(-5),43
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2023/10/08-8R,9,대,국OPEN,1200,12,7,3,유승완,55.0,0:13.6,0:37.2,0:12.7,1:13.9,468(8),42
2025년07월06일(일),제8경주,서울,16:05,5,라라케이,2023/08/27-8R,4,특,국OPEN,1200,12,6,1,유승완,55.0,0:14.4,0:35.8,0:11.6,1:13.8,460(5),31
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2025/05/25-11R,7,일,혼3등급,1400,8,4,6,이혁,52.0,0:13.5,0:40.2,0:14.6,1:28.5,469(-8),53
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2025/04/27-9R,11,일,혼3등급,1200,6,6,5,이혁,52.0,0:13.8,0:38.4,0:13.7,1:15.0,477(6),53
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2025/03/15-8R,8,일,국3등급,1200,6,6,6,임다빈,52.5,0:13.9,0:38.7,0:13.7,1:15.9,471(-3),53
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2025/02/15-10R,3,일,혼3등급,1200,4,6,2,이혁,52.0,0:13.6,0:38.8,0:13.9,1:14.8,474(-8),51
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2025/01/04-11R,5,일,혼3등급,1200,3,5,5,임다빈,52.0,0:13.7,0:38.6,0:13.5,1:14.8,482(-5),51
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2024/12/15-6R,3,일,국4등급,1200,8,8,3,이혁,55.0,0:13.5,0:39.2,0:13.9,1:15.7,487(6),50
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2024/11/17-5R,4,일,국4등급,1200,6,5,1,이혁,52.0,0:13.6,0:37.4,0:13.3,1:13.8,481(3),39
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2024/10/20-4R,4,일,국5등급,1200,14,5,1,이혁,52.0,0:13.5,0:37.3,0:13.2,1:14.6,478(4),28
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2024/09/28-2R,12,일,국6등급,1200,5,3,2,임다빈,53.0,0:13.4,0:37.7,0:13.3,1:14.3,474(4),-
2025년07월06일(일),제8경주,서울,16:05,6,두손오픈,2024/08/25-1R,6,일,국6등급,1000,12,5,2,이혁,53.0,0:13.3,0:36.6,0:13.2,1:01.1,470(25),-
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2025/05/22-2R,8,주,-,1000,9,-,2,씨씨웡,56.0,0:14.3,0:36.8,0:12.6,1:02.6,513(22),54
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2025/02/22-8R,1,일,혼3등급,1600,3,7,8,씨씨웡,52.0,0:13.5,0:41.9,0:14.7,1:44.4,491(-2),55
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2025/01/18-10R,2,일,국3등급,1400,4,6,8,조인권,52.0,0:13.4,0:40.5,0:14.6,1:28.8,493(-7),55
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2024/12/15-11R,10,일,국3등급,1400,8,8,8,조인권,52.0,0:13.4,0:41.8,0:14.8,1:30.0,500(-7),55
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2024/10/19-7R,2,일,국4등급,1400,16,4,1,조인권,56.0,0:13.1,0:38.2,0:13.3,1:27.8,507(7),49
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2024/08/31-8R,10,일,국4등급,1300,4,5,1,조인권,52.0,0:13.2,0:38.6,0:13.9,1:20.6,500(13),38
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2024/08/16-6R,7,주,-,1000,5,-,1,조인권,55.0,0:13.6,0:36.9,0:12.8,1:01.0,503(16),38
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2024/03/24-5R,2,일,국5등급,1300,6,6,1,장추열,53.5,0:13.6,0:39.4,0:13.4,1:22.2,487(4),29
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2024/02/17-2R,9,일,국6등급,1200,12,7,1,장추열,54.5,0:13.3,0:40.9,0:15.0,1:16.2,483(-3),-
2025년07월06일(일),제8경주,서울,16:05,7,레이디하나비,2024/01/14-2R,7,일,국6등급,1200,12,7,2,장추열,54.5,0:13.5,0:41.0,0:14.7,1:17.4,486(3),-
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2025/05/10-9R,11,일,국3등급,1200,20,4,8,조재로,52.0,0:13.2,0:38.8,0:13.7,1:14.6,461(-4),53
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2025/03/29-8R,7,일,국3등급,1200,3,7,9,정우주,51.0,0:13.6,0:40.2,0:14.2,1:16.8,465(2),54
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2025/02/22-9R,8,일,국3등급,1200,3,7,5,임다빈,52.0,0:13.6,0:38.6,0:13.6,1:15.0,463(-4),54
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2024/12/29-9R,9,일,국3등급,1200,4,4,2,정우주,51.0,0:13.5,0:37.5,0:13.2,1:13.6,467(-1),52
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2024/11/17-10R,2,일,국3등급,1400,6,5,11,이동하,52.0,0:13.2,0:41.8,0:15.7,1:30.3,468(-3),52
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2024/10/05-9R,5,일,국3등급,1200,3,3,9,이동하,52.0,0:13.0,0:40.3,0:15.0,1:14.8,471(0),52
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2024/08/18-6R,2,일,국4등급,1200,3,3,1,이동하,52.0,0:13.4,0:36.7,0:13.0,1:12.3,471(12),40
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2024/06/07-5R,5,주,-,1000,3,-,1,이동하,53.0,0:13.8,0:37.2,0:12.8,1:02.0,474(15),40
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2023/10/07-7R,1,일,국4등급,1300,12,6,3,장추열,52.0,0:13.2,0:37.9,0:13.5,1:20.9,459(4),37
2025년07월06일(일),제8경주,서울,16:05,8,달빛조각사,2023/08/27-8R,10,특,국OPEN,1200,12,6,2,이동하,53.0,0:13.0,0:38.6,0:13.7,1:14.1,455(5),32
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2025/06/07-9R,10,일,혼3등급,1200,3,5,6,문정균,52.0,0:14.1,0:37.8,0:13.4,1:14.6,466(-5),53
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2025/05/17-9R,1,일,국3등급,1600,16,6,9,문정균,53.5,0:14.4,0:41.2,0:15.1,1:44.5,471(-8),54
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2025/04/20-11R,1,일,국3등급,1200,8,6,7,문정균,53.5,0:13.9,0:38.9,0:14.2,1:15.2,479(12),55
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2025/03/15-8R,4,일,국3등급,1200,6,6,4,문정균,56.0,0:14.1,0:38.2,0:13.7,1:15.4,467(0),55
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2025/02/16-10R,6,일,국3등급,1400,4,6,9,문정균,53.5,0:14.2,0:41.3,0:15.1,1:29.6,467(4),55
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2025/01/12-10R,9,일,국3등급,1200,3,5,3,문정균,53.0,0:14.2,0:37.5,0:13.5,1:14.1,463(-3),54
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2024/12/15-11R,11,일,국3등급,1400,8,8,7,문정균,53.0,0:13.9,0:41.0,0:14.6,1:29.4,466(-8),55
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2024/11/16-10R,9,일,국3등급,1200,6,5,8,문정균,53.5,0:13.7,0:39.1,0:14.3,1:15.1,474(2),56
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2024/10/26-10R,11,일,국3등급,1400,14,2,11,문정균,54.0,0:13.8,0:38.8,0:13.9,1:27.4,472(10),57
2025년07월06일(일),제8경주,서울,16:05,9,탱자,2024/10/04-5R,6,주,-,1000,3,-,4,문정균,57.0,0:14.0,0:37.5,0:12.9,1:02.4,469(7),57
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2025/05/10-9R,9,일,국3등급,1200,20,4,2,조상범,52.0,0:13.6,0:37.1,0:13.1,1:13.0,458(4),57
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2025/03/23-11R,5,일,혼3등급,1200,4,6,11,조상범,53.5,0:13.6,0:41.5,0:16.0,1:17.5,454(-2),57
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2025/02/22-9R,10,일,국3등급,1200,3,7,10,조상범,52.0,0:13.8,0:40.9,0:15.0,1:17.6,456(1),57
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2025/01/19-8R,2,일,혼4등급,1200,3,5,1,조상범,57.0,0:13.5,0:38.2,0:13.9,1:14.6,455(-5),50
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2024/12/15-6R,6,일,국4등급,1200,8,8,1,조상범,52.0,0:13.6,0:38.3,0:13.7,1:14.9,460(8),42
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2024/11/02-9R,4,일,국4등급,1200,7,4,4,조상범,52.0,0:13.3,0:38.6,0:14.1,1:14.0,452(0),42
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2024/09/28-9R,11,일,국4등급,1200,5,3,9,조상범,52.0,0:13.2,0:40.5,0:15.2,1:16.3,452(-2),42
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2024/08/18-6R,8,일,국4등급,1200,3,3,2,조상범,52.0,0:13.4,0:37.1,0:13.4,1:13.0,454(-2),37
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2024/07/21-8R,7,일,국4등급,1200,16,3,8,조상범,52.0,0:13.4,0:39.0,0:14.4,1:14.7,456(-1),38
2025년07월06일(일),제8경주,서울,16:05,10,샤인온미,2024/06/08-8R,2,일,혼4등급,1200,11,5,8,조상범,52.0,0:13.7,0:38.5,0:14.3,1:15.8,457(-4),39
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2025/05/31-9R,5,일,국3등급,1400,4,6,9,해리카심,52.0,0:13.7,0:39.6,0:14.7,1:28.3,468(2),51
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2025/05/11-10R,2,일,혼3등급,1400,16,5,8,조인권,52.5,0:13.8,0:39.6,0:13.7,1:28.8,466(-11),52
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2025/04/17-1R,7,주,-,1000,11,-,3,문세영,56.0,0:14.7,0:38.1,0:13.0,1:03.8,471(-6),52
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2024/10/26-10R,6,일,국3등급,1400,14,2,8,문세영,52.0,0:13.7,0:38.4,0:13.6,1:27.0,477(11),53
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2024/09/07-6R,14,특,국OPEN,1200,11,5,6,임다빈,54.0,0:13.7,0:37.5,0:13.5,1:14.4,466(8),53
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2024/06/16-11R,6,일,혼3등급,1400,4,7,4,임기원,52.0,0:14.0,0:37.4,0:13.2,1:28.5,458(-3),53
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2024/05/12-6R,7,일,혼4등급,1300,14,3,1,문세영,56.5,0:13.8,0:37.7,0:13.0,1:20.7,461(-1),47
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2024/04/14-8R,4,특,국OPEN,1200,4,5,10,송재철,53.0,0:13.6,0:38.0,0:13.4,1:14.5,462(-4),47
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2024/03/16-9R,7,일,국4등급,1200,3,4,5,임기원,56.0,0:13.7,0:38.8,0:13.8,1:15.1,466(9),47
2025년07월06일(일),제8경주,서울,16:05,11,프레시맨,2024/02/18-8R,5,일,국4등급,1200,11,7,1,임기원,52.5,0:13.7,0:37.6,0:13.0,1:14.9,457(2),40
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2025/04/10-2R,8,주,-,1000,8,-,3,빅투아르,56.0,0:14.8,0:37.7,0:12.9,1:03.6,492(10),63
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/12/15-7R,4,일,혼3등급,1600,8,8,8,김성현,53.0,0:14.9,0:41.7,0:14.7,1:44.6,482(-1),63
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/12/01-10R,6,일,혼3등급,1600,16,3,7,푸르칸,55.0,0:14.3,0:38.4,0:13.6,1:41.4,483(4),64
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/10/26-9R,5,일,혼3등급,1800,14,2,6,정정희,55.0,0:14.0,0:39.4,0:13.5,1:56.5,479(2),64
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/09/28-11R,9,일,혼3등급,1800,5,3,10,김성현,51.0,0:13.8,0:43.3,0:15.1,1:59.6,477(-8),64
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/08/24-10R,1,일,혼3등급,1600,12,5,1,푸르칸,53.0,0:13.8,0:38.8,0:13.6,1:41.2,485(9),57
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/07/06-9R,6,일,혼3등급,1800,15,4,6,정정희,52.0,0:14.5,0:41.4,0:14.0,1:59.3,476(-3),57
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/06/15-10R,2,일,혼3등급,1800,5,6,5,문세영,52.0,0:14.3,0:40.6,0:13.8,1:59.5,479(-7),57
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/05/11-10R,4,일,혼4등급,1700,14,5,1,김성현,51.0,0:14.3,0:41.4,0:13.7,1:50.8,486(-8),50
2025년07월06일(일),제9경주,서울,17:00,1,빅토리히트,2024/03/31-7R,3,일,혼4등급,1200,12,7,3,빅투아르,55.5,0:14.3,0:37.6,0:13.2,1:15.1,494(-3),49
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2025/06/08-9R,7,일,혼3등급,1800,3,5,6,장추열,57.0,0:14.7,0:41.0,0:14.0,1:59.9,506(5),59
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2025/05/03-7R,3,일,혼4등급,1600,18,4,1,문세영,58.0,0:13.3,0:39.5,0:14.2,1:41.3,501(1),50
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2025/03/29-7R,5,일,혼4등급,1200,3,7,1,문세영,55.0,0:14.4,0:37.9,0:13.0,1:15.8,500(-17),44
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2025/02/09-8R,11,일,혼4등급,1200,4,7,4,김용근,55.5,0:13.8,0:39.4,0:13.9,1:16.1,517(8),44
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2024/12/29-8R,1,일,혼4등급,1200,4,4,3,김용근,55.5,0:13.8,0:37.1,0:12.6,1:15.1,509(13),43
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2024/12/05-5R,9,주,-,1000,15,-,3,김용근,55.0,0:14.5,0:37.2,0:12.8,1:02.8,522(26),43
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2024/06/08-8R,3,일,혼4등급,1200,11,5,4,김용근,54.5,0:13.9,0:36.6,0:13.2,1:14.3,496(-2),43
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2024/05/05-8R,3,일,혼4등급,1200,18,2,1,김용근,52.5,0:13.7,0:36.1,0:12.4,1:12.1,498(5),37
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2024/03/31-7R,9,일,혼4등급,1200,12,7,7,임다빈,52.0,0:13.9,0:39.1,0:14.2,1:16.0,493(-5),38
2025년07월06일(일),제9경주,서울,17:00,2,영원빅맨,2024/02/24-8R,4,일,혼4등급,1400,14,6,12,송재철,52.0,0:13.7,0:41.2,0:14.7,1:31.0,498(-2),39
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2025/06/08-8R,2,일,국3등급,1600,3,5,7,정정희,52.0,0:15.2,0:38.8,0:13.6,1:43.0,498(0),52
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2025/05/04-9R,3,일,국3등급,1400,13,4,4,정정희,52.0,0:14.0,0:38.8,0:14.0,1:27.2,498(8),52
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2025/04/06-8R,3,일,국3등급,1400,17,2,7,정정희,52.0,0:14.1,0:38.8,0:14.0,1:26.9,490(1),52
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2025/03/08-8R,5,일,국3등급,1400,11,3,10,씨씨웡,52.0,0:14.2,0:40.4,0:15.0,1:28.5,489(4),52
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2025/02/08-7R,5,일,혼4등급,1600,5,6,1,장추열,54.0,0:13.7,0:39.2,0:13.5,1:43.0,485(-2),42
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2025/01/05-4R,4,일,국5등급,1400,7,5,1,씨씨웡,56.5,0:14.3,0:38.6,0:13.6,1:28.5,487(4),34
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2024/12/01-5R,6,일,국5등급,1400,17,3,2,장추열,54.5,0:13.9,0:36.7,0:12.6,1:25.9,483(-8),29
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2024/11/10-3R,4,일,국6등급,1300,5,5,1,장추열,56.0,0:13.7,0:39.0,0:13.5,1:22.0,491(-7),-
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2024/10/27-3R,10,일,국6등급,1400,12,3,3,정정희,56.0,0:13.6,0:39.8,0:14.2,1:29.1,498(-1),-
2025년07월06일(일),제9경주,서울,17:00,3,한우리,2024/09/14-6R,4,일,국6등급,1300,15,4,4,임다빈,56.0,0:14.0,0:38.5,0:13.7,1:22.9,499(13),-
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2025/05/18-11R,7,일,혼3등급,1200,11,6,3,코지,52.5,0:13.8,0:37.9,0:13.4,1:14.3,483(2),54
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2025/04/26-7R,5,일,혼4등급,1400,8,6,1,코지,56.5,0:13.6,0:41.3,0:14.7,1:29.2,481(1),47
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2025/03/29-7R,6,일,혼4등급,1200,3,7,3,코지,56.0,0:13.9,0:38.9,0:13.5,1:16.6,480(-2),47
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2025/03/09-6R,5,일,혼4등급,1200,9,3,6,해리카심,57.0,0:13.6,0:39.5,0:14.2,1:15.8,482(1),47
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2025/02/09-8R,3,일,혼4등급,1200,4,7,1,해리카심,52.5,0:13.7,0:38.8,0:13.6,1:15.1,481(-8),39
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2024/12/29-8R,5,일,혼4등급,1200,4,4,6,유승완,53.0,0:14.3,0:38.2,0:13.2,1:16.6,489(1),40
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2024/12/08-6R,10,일,혼4등급,1200,13,4,5,김용근,52.0,0:13.5,0:38.7,0:13.7,1:14.9,488(5),40
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2024/11/03-8R,2,일,혼4등급,1200,7,4,4,박태종,53.0,0:13.3,0:37.8,0:13.5,1:14.3,483(1),40
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2024/10/06-7R,8,일,혼4등급,1200,3,3,8,이동하,52.5,0:13.5,0:39.6,0:14.5,1:15.9,482(-3),41
2025년07월06일(일),제9경주,서울,17:00,4,럭키프랭크,2024/08/18-2R,4,일,혼4등급,1200,4,3,11,빅투아르,55.0,0:13.5,0:42.1,0:15.5,1:17.9,485(4),41
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2025/06/08-8R,4,일,국3등급,1600,3,5,8,조인권,53.5,0:14.5,0:40.5,0:14.1,1:43.8,503(-2),55
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2025/05/04-9R,6,일,국3등급,1400,13,4,10,이동하,54.0,0:14.4,0:40.1,0:14.4,1:28.9,505(-1),56
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2025/04/06-8R,1,일,국3등급,1400,17,2,8,이동하,54.0,0:13.9,0:39.4,0:14.0,1:27.1,506(-4),56
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2025/03/08-8R,2,일,국3등급,1400,11,3,9,장추열,53.5,0:14.1,0:38.5,0:13.5,1:27.0,510(7),56
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2025/02/08-6R,1,일,국4등급,1400,5,6,1,장추열,57.0,0:14.2,0:39.1,0:13.4,1:28.3,503(-4),47
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2025/01/04-7R,6,일,혼4등급,1600,3,5,4,문세영,56.0,0:14.5,0:38.9,0:13.4,1:43.0,507(-3),47
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2024/12/14-7R,1,일,국4등급,1600,8,7,5,김동수,56.0,0:14.5,0:39.6,0:13.7,1:43.4,510(1),47
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2024/11/16-7R,8,일,국4등급,1400,3,5,2,김동수,56.0,0:14.2,0:38.7,0:13.5,1:27.9,509(7),44
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2024/10/19-9R,6,일,국4등급,1400,16,4,3,김동수,55.0,0:14.4,0:38.2,0:13.0,1:27.9,502(-2),43
2025년07월06일(일),제9경주,서울,17:00,5,학산마초,2024/10/05-7R,7,일,국4등급,1400,3,3,10,장추열,54.5,0:14.6,0:39.7,0:14.2,1:28.8,504(-1),43
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2025/05/17-10R,1,일,혼3등급,1800,16,6,8,김성현,54.0,0:14.2,0:42.8,0:15.1,1:59.9,475(-13),59
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2025/04/26-9R,1,일,국3등급,1800,8,6,7,씨씨웡,56.0,0:14.5,0:41.1,0:14.4,1:57.9,488(5),60
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2025/03/30-9R,11,일,혼3등급,1400,3,7,9,김성현,53.5,0:14.0,0:41.0,0:14.6,1:30.1,483(-10),61
