경주일자,경주번호,경주장,출전번호,마명,과거_경주일자,과거_출전번호,종류,과거_등급,과거_거리,함수율,빠르기,과거_순위,과거_기수,과거_중량,과거_S-1F,과거_G-3F,과거_G-1F,과거_기록,과거_마체중,과거_레이팅
2025년07월06일(일),제6경주,부경,1,퍼펙트액션,2024/10/20-5R,8,일,혼3등급,1200,16,6,1,먼로,55.0,0:13.6,0:37.0,0:12.9,1:13.2,469(-5),61
2025년07월06일(일),제6경주,부경,1,퍼펙트액션,2024/09/27-7R,5,일,국3등급,1800,2,5,8,이효식,53.5,0:13.6,0:43.5,0:15.4,1:58.0,474(9),61
2025년07월06일(일),제6경주,부경,1,퍼펙트액션,2024/08/16-8R,1,일,국3등급,1600,2,4,3,이효식,54.5,0:14.0,0:38.3,0:13.5,1:39.4,465(-5),60
2025년07월06일(일),제6경주,부경,2,사바하,2025/05/31-2R,9,주,-,1000,2,-,2,신윤섭,57.0,0:13.7,0:37.4,0:13.4,1:02.4,477(-8),66
2025년07월06일(일),제6경주,부경,2,사바하,2024/11/08-8R,2,일,2등급,1200,4,6,3,전진구,51.0,0:13.8,0:37.6,0:13.2,1:14.1,485(7),64
2025년07월06일(일),제6경주,부경,2,사바하,2024/08/30-8R,11,일,혼3등급,1400,4,5,11,김어수,56.5,0:14.7,0:40.2,0:14.5,1:29.7,478(-1),64
2025년07월06일(일),제6경주,부경,2,사바하,2024/07/14-7R,5,일,혼3등급,1400,20,2,4,신윤섭,58.0,0:14.2,0:38.0,0:13.4,1:26.0,479(-1),64
2025년07월06일(일),제6경주,부경,2,사바하,2024/04/26-8R,4,일,국3등급,1600,8,7,2,신윤섭,56.5,0:14.2,0:38.8,0:13.7,1:41.4,480(-5),61
2025년07월06일(일),제6경주,부경,2,사바하,2024/03/24-4R,12,일,국3등급,1200,8,6,7,우에다,56.5,0:14.1,0:38.2,0:13.5,1:15.3,485(4),61
2025년07월06일(일),제6경주,부경,2,사바하,2024/02/16-8R,7,일,혼3등급,1200,8,6,1,정도윤,52.5,0:13.8,0:37.1,0:13.0,1:13.5,481(4),54
2025년07월06일(일),제6경주,부경,2,사바하,2024/01/14-6R,10,일,국4등급,1200,3,6,1,윤형석,57.0,0:13.8,0:38.5,0:13.7,1:14.8,477(-2),46
2025년07월06일(일),제6경주,부경,2,사바하,2023/12/10-4R,8,일,국4등급,1200,4,4,9,윤형석,56.0,0:13.8,0:38.6,0:13.8,1:15.2,479(5),46
2025년07월06일(일),제6경주,부경,2,사바하,2023/10/15-4R,7,일,국4등급,1200,3,4,1,윤형석,51.0,0:13.6,0:37.1,0:13.1,1:13.2,474(11),38
2025년07월06일(일),제6경주,부경,3,비월,2025/06/08-8R,2,일,2등급,1200,2,5,2,최은경,56.0,0:13.9,0:35.9,0:12.4,1:12.2,485(4),75
2025년07월06일(일),제6경주,부경,3,비월,2025/05/02-8R,10,일,2등급,1200,16,3,2,다실바,53.5,0:13.7,0:36.1,0:12.5,1:12.0,481(8),71
2025년07월06일(일),제6경주,부경,3,비월,2025/04/04-8R,2,일,2등급,1400,2,6,7,최은경,54.0,0:13.9,0:39.8,0:14.4,1:27.5,473(-14),72
2025년07월06일(일),제6경주,부경,3,비월,2025/02/16-6R,8,일,2등급,1400,7,8,5,최은경,54.0,0:14.5,0:38.6,0:13.7,1:27.7,487(-3),72
2025년07월06일(일),제6경주,부경,3,비월,2024/12/22-6R,9,일,2등급,1400,2,6,2,최은경,53.0,0:14.1,0:39.0,0:13.6,1:27.2,490(8),70
2025년07월06일(일),제6경주,부경,3,비월,2024/11/08-8R,5,일,2등급,1200,4,6,5,다실바,53.5,0:13.9,0:37.4,0:13.3,1:14.2,482(6),70
2025년07월06일(일),제6경주,부경,3,비월,2024/10/26-4R,3,주,-,1000,7,-,1,다실바,56.0,0:14.3,0:36.2,0:12.5,1:01.9,495(19),70
2025년07월06일(일),제6경주,부경,3,비월,2024/05/26-7R,1,일,2등급,1400,3,5,10,최은경,54.5,0:14.1,0:40.1,0:14.4,1:28.4,476(-11),70
2025년07월06일(일),제6경주,부경,3,비월,2024/04/05-8R,11,일,혼3등급,1400,12,8,1,다실바,55.5,0:13.9,0:38.4,0:13.8,1:27.1,487(1),59
2025년07월06일(일),제6경주,부경,3,비월,2024/01/26-8R,7,일,혼3등급,1400,6,6,3,최은경,54.5,0:13.9,0:38.8,0:13.7,1:27.4,486(-3),57
2025년07월06일(일),제6경주,부경,4,위너클리어,2025/06/07-3R,8,주,-,1000,2,-,1,진겸,54.0,0:14.8,0:37.1,0:12.6,1:03.4,521(3),68
2025년07월06일(일),제6경주,부경,4,위너클리어,2025/04/18-8R,11,일,혼3등급,1200,7,6,1,정도윤,57.0,0:14.5,0:36.2,0:12.6,1:14.2,518(-5),62
2025년07월06일(일),제6경주,부경,4,위너클리어,2025/03/09-6R,13,대,혼OPEN,1200,9,4,11,진겸,53.0,0:14.1,0:36.2,0:12.6,1:12.8,523(-3),62
2025년07월06일(일),제6경주,부경,4,위너클리어,2025/01/19-5R,2,일,국3등급,1600,2,7,8,진겸,56.0,0:13.9,0:42.4,0:15.6,1:43.5,526(11),62
2025년07월06일(일),제6경주,부경,4,위너클리어,2024/11/17-6R,5,대,혼OPEN,1200,2,7,1,진겸,55.0,0:13.7,0:37.6,0:13.7,1:13.3,515(2),45
2025년07월06일(일),제6경주,부경,4,위너클리어,2024/10/20-6R,8,대,국OPEN,1200,16,6,2,진겸,55.0,0:13.8,0:38.2,0:13.9,1:14.4,513(0),44
2025년07월06일(일),제6경주,부경,4,위너클리어,2024/09/08-6R,2,대,국OPEN,1200,3,4,1,진겸,55.0,0:13.7,0:37.2,0:13.4,1:12.7,513(8),32
2025년07월06일(일),제6경주,부경,4,위너클리어,2024/08/02-2R,2,일,국6등급,1200,2,2,1,진겸,55.0,0:13.5,0:36.6,0:13.1,1:11.8,505(-8),-
2025년07월06일(일),제6경주,부경,4,위너클리어,2024/06/28-2R,6,일,국6등급,1200,5,4,3,진겸,55.0,0:14.6,0:37.1,0:13.1,1:14.9,513(17),-
2025년07월06일(일),제6경주,부경,4,위너클리어,2024/05/18-3R,1,주,-,1000,3,-,7,최시대,53.0,0:15.2,0:36.6,0:12.7,1:03.4,496(0),-
2025년07월06일(일),제6경주,부경,5,한강세이버,2025/05/02-8R,7,일,2등급,1200,16,3,3,채상현,55.0,0:13.8,0:36.6,0:12.6,1:12.9,490(-4),74
2025년07월06일(일),제6경주,부경,5,한강세이버,2025/04/04-8R,12,일,2등급,1400,2,6,11,다나카,55.5,0:13.9,0:40.1,0:14.3,1:28.2,494(2),75
2025년07월06일(일),제6경주,부경,5,한강세이버,2025/03/02-6R,2,일,2등급,1200,4,6,6,정동철,56.5,0:14.0,0:37.3,0:13.1,1:14.3,492(-3),75
2025년07월06일(일),제6경주,부경,5,한강세이버,2025/01/24-9R,8,일,2등급,1200,2,8,3,정동철,55.0,0:14.4,0:37.1,0:13.0,1:14.3,495(1),74
2025년07월06일(일),제6경주,부경,5,한강세이버,2024/12/22-6R,7,일,2등급,1400,2,6,9,김혜선,55.5,0:14.0,0:40.3,0:14.1,1:28.6,494(0),75
2025년07월06일(일),제6경주,부경,5,한강세이버,2024/11/08-8R,7,일,2등급,1200,4,6,9,박재이,56.5,0:13.8,0:38.4,0:13.8,1:14.9,494(-8),76
2025년07월06일(일),제6경주,부경,5,한강세이버,2024/09/27-8R,9,일,2등급,1200,2,5,6,김혜선,57.0,0:13.8,0:37.0,0:12.9,1:14.1,502(4),76
2025년07월06일(일),제6경주,부경,5,한강세이버,2024/08/10-9R,3,일,2등급,1200,6,2,2,김혜선,55.0,0:13.6,0:36.0,0:12.5,1:11.5,498(12),72
2025년07월06일(일),제6경주,부경,5,한강세이버,2024/06/28-8R,3,일,2등급,1200,5,4,11,다실바,54.0,0:14.1,0:38.1,0:13.9,1:14.9,486(-9),72
2025년07월06일(일),제6경주,부경,5,한강세이버,2024/04/21-6R,2,일,2등급,1200,15,6,3,다나카,53.5,0:13.5,0:36.8,0:12.8,1:13.3,495(-3),71
2025년07월06일(일),제6경주,부경,6,킹애니데이,2025/06/08-8R,5,일,2등급,1200,2,5,4,서강주,55.0,0:13.6,0:38.1,0:13.6,1:13.8,500(1),75
2025년07월06일(일),제6경주,부경,6,킹애니데이,2025/05/02-8R,1,일,2등급,1200,16,3,5,유광희,55.5,0:13.7,0:37.4,0:13.1,1:13.2,499(7),75
2025년07월06일(일),제6경주,부경,6,킹애니데이,2025/04/13-8R,2,대,혼OPEN,1200,17,5,8,유광희,57.0,0:13.7,0:37.1,0:13.2,1:13.1,492(-12),75
2025년07월06일(일),제6경주,부경,6,킹애니데이,2025/03/02-6R,6,일,2등급,1200,4,6,2,유광희,55.5,0:13.8,0:36.6,0:12.7,1:13.3,504(-1),73
2025년07월06일(일),제6경주,부경,6,킹애니데이,2025/02/16-6R,2,일,2등급,1400,7,8,7,유광희,54.5,0:14.4,0:38.9,0:13.9,1:28.6,505(-2),73
2025년07월06일(일),제6경주,부경,6,킹애니데이,2025/01/24-9R,6,일,2등급,1200,2,8,2,유광희,52.5,0:14.1,0:36.3,0:12.5,1:13.5,507(-4),69
2025년07월06일(일),제6경주,부경,6,킹애니데이,2024/12/22-6R,8,일,2등급,1400,2,6,5,유광희,52.5,0:13.8,0:39.9,0:14.1,1:27.7,511(-7),69
2025년07월06일(일),제6경주,부경,6,킹애니데이,2024/11/08-8R,6,일,2등급,1200,4,6,2,유광희,52.0,0:13.7,0:37.4,0:13.5,1:13.7,518(10),65
2025년07월06일(일),제6경주,부경,6,킹애니데이,2024/10/18-8R,4,일,2등급,1400,20,3,8,전진구,51.0,0:13.6,0:40.3,0:14.7,1:27.2,508(-1),65
2025년07월06일(일),제6경주,부경,6,킹애니데이,2024/09/27-8R,7,일,2등급,1200,2,5,3,유광희,51.0,0:14.0,0:36.5,0:12.4,1:13.7,509(-9),63
2025년07월06일(일),제6경주,부경,7,파워사운드,2025/06/08-8R,8,일,2등급,1200,2,5,7,채상현,52.5,0:13.9,0:36.8,0:12.5,1:14.5,473(2),68
2025년07월06일(일),제6경주,부경,7,파워사운드,2025/05/02-8R,3,일,2등급,1200,16,3,10,정도윤,52.5,0:14.2,0:37.7,0:13.4,1:14.6,471(1),69
2025년07월06일(일),제6경주,부경,7,파워사운드,2025/04/04-8R,4,일,2등급,1400,2,6,10,최시대,52.5,0:13.7,0:40.5,0:14.4,1:28.1,470(-2),69
2025년07월06일(일),제6경주,부경,7,파워사운드,2025/02/16-6R,7,일,2등급,1400,7,8,3,유현명,52.0,0:13.8,0:39.1,0:13.6,1:27.4,472(-6),68
2025년07월06일(일),제6경주,부경,7,파워사운드,2024/12/22-6R,11,일,2등급,1400,2,6,6,서승운,52.5,0:13.7,0:39.2,0:13.5,1:27.8,478(1),69
2025년07월06일(일),제6경주,부경,7,파워사운드,2024/11/08-8R,4,일,2등급,1200,4,6,7,먼로,53.0,0:13.8,0:36.8,0:12.4,1:14.4,477(1),69
2025년07월06일(일),제6경주,부경,7,파워사운드,2024/10/18-8R,1,일,2등급,1400,20,3,2,김혜선,51.0,0:13.8,0:37.5,0:13.0,1:24.8,476(9),65
2025년07월06일(일),제6경주,부경,7,파워사운드,2024/09/15-6R,8,일,국3등급,1400,3,5,1,김혜선,56.5,0:14.0,0:37.8,0:12.9,1:27.4,467(1),59
2025년07월06일(일),제6경주,부경,7,파워사운드,2024/08/11-12R,5,일,국3등급,1200,4,2,4,서승운,55.5,0:13.6,0:36.6,0:13.0,1:12.1,466(-3),59
2025년07월06일(일),제6경주,부경,7,파워사운드,2024/07/12-8R,8,일,혼3등급,1400,9,3,3,서승운,54.5,0:13.8,0:37.2,0:12.8,1:25.8,469(-4),57
2025년07월06일(일),제6경주,부경,8,백두의꿈,2025/06/08-8R,1,일,2등급,1200,2,5,1,먼로,52.0,0:13.7,0:35.9,0:12.5,1:11.8,489(4),71
2025년07월06일(일),제6경주,부경,8,백두의꿈,2025/04/27-8R,9,대,혼OPEN,1400,6,6,14,다나카,56.0,0:13.5,0:39.7,0:14.4,1:27.9,485(15),71
2025년07월06일(일),제6경주,부경,8,백두의꿈,2025/03/29-2R,10,주,-,1000,3,-,2,다나카,56.0,0:13.8,0:36.6,0:12.7,1:01.6,485(15),71
2025년07월06일(일),제6경주,부경,8,백두의꿈,2024/08/11-12R,4,일,국3등급,1200,4,2,1,다실바,55.0,0:13.5,0:35.8,0:12.7,1:11.1,470(-2),62
2025년07월06일(일),제6경주,부경,8,백두의꿈,2024/07/05-8R,2,일,국3등급,1200,5,6,3,다실바,53.5,0:13.3,0:38.9,0:14.0,1:14.2,472(4),60
2025년07월06일(일),제6경주,부경,8,백두의꿈,2024/06/29-4R,9,주,-,1000,3,-,1,다실바,55.0,0:13.2,0:35.4,0:12.4,0:59.2,487(19),60
2025년07월06일(일),제6경주,부경,8,백두의꿈,2024/05/05-6R,8,대,국OPEN,1800,20,3,14,다실바,55.0,0:13.4,0:44.0,0:15.4,1:57.5,468(-14),61
2025년07월06일(일),제6경주,부경,8,백두의꿈,2024/03/31-5R,8,대,국OPEN,1600,9,7,4,다실바,55.0,0:13.5,0:41.5,0:15.1,1:42.1,482(12),61
2025년07월06일(일),제6경주,부경,8,백두의꿈,2024/01/21-5R,2,일,국3등급,1600,15,2,6,다실바,53.5,0:14.1,0:38.1,0:13.3,1:38.4,470(-12),61
2025년07월06일(일),제6경주,부경,8,백두의꿈,2023/12/03-5R,8,대,혼OPEN,1200,3,5,1,다실바,54.0,0:13.6,0:37.9,0:13.4,1:14.0,482(8),55
2025년07월06일(일),제6경주,부경,9,태왕신기,2025/06/08-8R,4,일,2등급,1200,2,5,6,이성재,55.0,0:13.8,0:38.1,0:13.3,1:14.4,520(-3),73
2025년07월06일(일),제6경주,부경,9,태왕신기,2025/05/02-8R,2,일,2등급,1200,16,3,1,서승운,52.0,0:13.4,0:36.4,0:12.4,1:11.9,523(-2),65
2025년07월06일(일),제6경주,부경,9,태왕신기,2025/03/23-5R,8,일,국3등급,1200,2,6,1,다실바,55.5,0:13.6,0:37.2,0:13.0,1:13.3,525(3),59
2025년07월06일(일),제6경주,부경,9,태왕신기,2025/02/28-8R,5,일,국3등급,1200,2,6,2,다실바,56.0,0:13.7,0:37.7,0:13.4,1:13.7,522(3),57
2025년07월06일(일),제6경주,부경,9,태왕신기,2025/02/07-8R,10,일,혼3등급,1200,5,9,4,우에다,54.5,0:13.5,0:40.2,0:14.3,1:16.6,519(-4),57
2025년07월06일(일),제6경주,부경,9,태왕신기,2025/01/17-9R,12,일,혼3등급,1200,2,8,3,우에다,54.0,0:13.5,0:38.8,0:14.0,1:14.4,523(5),56
2025년07월06일(일),제6경주,부경,9,태왕신기,2024/12/20-8R,3,일,혼3등급,1200,2,6,2,우에다,52.5,0:13.4,0:37.9,0:13.3,1:13.4,518(-5),54
2025년07월06일(일),제6경주,부경,9,태왕신기,2024/11/24-3R,2,일,국4등급,1200,2,5,1,우에다,54.5,0:13.6,0:37.6,0:13.3,1:13.3,523(2),43
2025년07월06일(일),제6경주,부경,9,태왕신기,2024/10/27-5R,2,일,국4등급,1800,6,5,6,우에다,54.0,0:13.7,0:43.3,0:14.7,1:56.8,521(3),44
2025년07월06일(일),제6경주,부경,9,태왕신기,2024/10/04-6R,4,일,혼4등급,1800,5,5,7,모준호,54.5,0:13.5,0:42.4,0:14.6,1:56.6,518(-2),45
2025년07월06일(일),제6경주,부경,10,톱파이어,2025/06/15-6R,10,일,1등급,1400,14,4,8,모준호,52.0,0:14.4,0:39.1,0:13.9,1:28.8,545(5),75
2025년07월06일(일),제6경주,부경,10,톱파이어,2025/05/18-6R,10,일,2등급,1600,8,6,4,모준호,55.5,0:14.2,0:39.5,0:13.7,1:41.2,540(5),75
2025년07월06일(일),제6경주,부경,10,톱파이어,2025/04/20-6R,3,일,1등급,1600,6,8,6,김태현,52.0,0:14.0,0:39.5,0:13.4,1:42.1,535(6),75
2025년07월06일(일),제6경주,부경,10,톱파이어,2025/03/30-5R,10,일,1등급,2000,2,6,8,우에다,52.0,0:14.7,0:41.0,0:14.1,2:10.8,529(-3),75
2025년07월06일(일),제6경주,부경,10,톱파이어,2025/03/16-6R,9,일,1등급,1400,8,5,7,모준호,52.0,0:13.9,0:38.9,0:13.6,1:27.0,532(-5),75
2025년07월06일(일),제6경주,부경,10,톱파이어,2025/02/23-4R,8,일,1등급,2000,3,9,5,모준호,52.0,0:14.9,0:41.8,0:14.4,2:13.6,537(1),75
2025년07월06일(일),제6경주,부경,10,톱파이어,2025/01/12-6R,11,일,1등급,1400,2,9,6,모준호,52.0,0:14.6,0:38.0,0:12.9,1:28.2,536(-5),75
2025년07월06일(일),제6경주,부경,10,톱파이어,2024/12/27-8R,8,일,2등급,1800,2,7,8,우에다,57.0,0:14.1,0:40.6,0:13.8,1:57.6,541(1),76
2025년07월06일(일),제6경주,부경,10,톱파이어,2024/11/22-8R,3,일,2등급,1600,2,6,6,우에다,56.5,0:14.1,0:39.7,0:13.9,1:40.8,540(4),76
2025년07월06일(일),제6경주,부경,10,톱파이어,2024/10/18-8R,3,일,2등급,1400,20,3,3,우에다,55.0,0:13.7,0:38.0,0:13.3,1:24.9,536(-4),73
