경주일자,경주번호,경주장,경주시간,등급,거리,핸디캡,레이팅범위,연령조건,NO,마명,산지,성별,연령,레이팅,부중,증감,기수,조교사,마주,조교횟수,출전주기,장구현황,특이사항,선행력,선입력,추입력,선행등급,선입등급,추입등급,경주일자_map,경주번호_map,경주장_map,경주시간_map,출전번호,과거_경주일자,과거_출전번호,종류,과거_등급,과거_거리,함수율,빠르기,과거_순위,과거_기수,과거_중량,과거_S-1F,과거_G-3F,과거_G-1F,과거_기록,과거_마체중,과거_레이팅,순번,마번,순위,배당,S1F-1C-2C-3C-4C-G1F,S1F-1C-2C-3C-G3F-4C-G1F,S1F-G8F-G6F-G4F-G3F-G2F-G1F,S-1F,S1F,10-8F,8-6F,6-4F,4-2F,400,1F-G,1코너,2F-G,2코너,3F-G,3코너,G-3F,4코너,G400,G3F,G-1F,G1F,경주기록
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,9,태칸,미국,수,4,48(0),57,0.0,마이아,홍윤화,김한수,10,3주,"망사눈,혀끈",-,70.8,69.2,-14.1,B+,B,D,2025년07월19일(토),제5경주,서울,14:40,9,2024/11/24-9R,9,일,혼4등급,1400,4,5,1,푸르칸,52.0,0:13.6,0:37.7,0:13.3,1:27.0,479(-4),38,8.0,9.0,1.0,4.3,,1-   -   - 1- 1- 1- 3,,,0:13.6,,,,,,0:13.3,-,,-,0:37.7,0:36.7,,0:55.1,,0:49.3,,1:13.7,1:27.0
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,9,태칸,미국,수,4,48(0),57,0.0,마이아,홍윤화,김한수,10,3주,"망사눈,혀끈",-,70.8,69.2,-14.1,B+,B,D,2025년07월19일(토),제5경주,서울,14:40,9,2024/10/27-7R,10,일,혼4등급,1200,12,3,6,임다빈,52.0,0:13.7,0:37.6,0:13.4,1:14.4,483(3),39,9.0,10.0,6.0,27.3,,5-   -   - 5- 5- 5- 6,,,0:13.7,,,,,,0:13.4,-,,-,0:37.6,0:25.0,,0:42.5,,0:36.8,,1:01.0,1:14.4
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,9,태칸,미국,수,4,48(0),57,0.0,마이아,홍윤화,김한수,10,3주,"망사눈,혀끈",-,70.8,69.2,-14.1,B+,B,D,2025년07월19일(토),제5경주,서울,14:40,9,2024/09/26-6R,7,주,-,1000,7,-,1,임다빈,55.0,0:13.8,0:37.8,0:13.1,1:02.7,483(3),39,10.0,7.0,1.0,-,2-   -   - 2- 2- 1,,,0:13.8,,,,,,,,-,,-,,0:13.8,0:37.8,0:31.1,,,0:13.1,,1:02.7
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2025/07/06-7R,9,일,혼4등급,1200,3,6,6,김태훈,56.5,0:14.0,0:38.5,0:13.3,1:15.8,446(2),45,1.0,9.0,6.0,5.3,,7-   -   - 7- 9- 9- 8,,,0:14.0,,,,,,0:13.3,-,,-,0:38.5,0:25.3,,0:43.8,,0:37.3,,1:02.5,1:15.8
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2025/06/08-5R,3,일,혼4등급,1200,3,5,4,김태훈,55.5,0:13.4,0:38.4,0:14.1,1:14.8,444(-5),45,2.0,3.0,4.0,7.2,,3-   -   - 3- 3- 3- 3,,,0:13.4,,,,,,0:14.1,-,,-,0:38.4,0:24.5,,0:42.1,,0:36.4,,1:00.7,1:14.8
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2025/05/25-6R,2,일,국4등급,1200,8,4,2,김태훈,53.0,0:13.5,0:37.3,0:13.1,1:13.5,449(-3),40,3.0,2.0,2.0,10.8,,3-   -   - 3- 2- 2- 2,,,0:13.5,,,,,,0:13.1,-,,-,0:37.3,0:24.5,,0:42.0,,0:36.2,,1:00.4,1:13.5
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2025/05/11-8R,3,일,국4등급,1200,16,5,5,푸르칸,56.0,0:13.7,0:39.1,0:13.5,1:15.6,452(5),40,4.0,3.0,5.0,30.5,,6-   -   - 8- 6- 7- 8,,,0:13.7,,,,,,0:13.5,-,,-,0:39.1,0:24.9,,0:42.7,,0:36.5,,1:02.1,1:15.6
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2025/03/23-7R,8,일,혼4등급,1200,4,6,9,푸르칸,54.5,0:13.6,0:41.0,0:15.1,1:17.1,447(-6),41,5.0,8.0,9.0,21.8,,3-   -   - 3- 4- 4- 6,,,0:13.6,,,,,,0:15.1,-,,-,0:41.0,0:24.6,,0:42.5,,0:36.1,,1:02.0,1:17.1
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2025/02/27-3R,9,주,-,1000,3,-,1,푸르칸,57.0,0:13.9,0:37.3,0:13.2,1:02.0,453(0),41,6.0,9.0,1.0,-,1-   -   - 1- 1- 1,,,0:13.9,,,,,,,,-,,-,,0:13.9,0:37.3,0:31.0,,,0:13.2,,1:02.0
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2025/01/05-8R,10,일,국4등급,1200,7,5,8,김태훈,55.0,0:13.8,0:40.7,0:15.0,1:17.5,453(4),42,7.0,10.0,8.0,64.3,,5-   -   - 4- 5- 5- 9,,,0:13.8,,,,,,0:15.0,-,,-,0:40.7,0:24.9,,0:43.0,,0:36.8,,1:02.5,1:17.5
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2024/11/30-7R,2,일,국4등급,1600,18,3,10,이상규,51.5,0:14.2,0:42.3,0:15.7,1:44.3,449(6),43,8.0,2.0,10.0,67.7,,8-   - 8- 4- 5- 6- 10,,,0:14.2,,,,,,0:15.7,-,,0:14.2,0:42.3,0:48.9,,1:08.3,,1:02.0,,1:28.6,1:44.3
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2024/11/09-7R,11,일,국4등급,1200,6,5,7,푸르칸,56.0,0:13.6,0:39.8,0:14.8,1:16.2,443(4),44,9.0,11.0,7.0,26.3,,6-   -   - 5- 4- 3- 5,,,0:13.6,,,,,,0:14.8,-,,-,0:39.8,0:24.4,,0:42.2,,0:36.4,,1:01.4,1:16.2
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,10,아마존킹,한국,거,6,44(-1),55,-1.5,김태훈,토니,허훈,15,2주,"계란형큰,망사눈",-,49.2,52.5,-30.5,D,C,D,2025년07월19일(토),제5경주,서울,14:40,10,2024/10/17-2R,12,주,-,1000,3,-,2,이상규,57.0,0:14.2,0:38.7,0:14.0,1:03.7,451(12),44,10.0,12.0,2.0,-,4-   -   - 4- 1- 2,,,0:14.2,,,,,,,,-,,-,,0:14.2,0:38.7,0:31.2,,,0:14.0,,1:03.7
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,11,노블마이디어,미국,수,3,37(-1),*52,-2.5,임다빈,안병기,황봉기,7,9주,"계란형큰,눈가면",-,61.5,66.7,16.0,B,B,A+,2025년07월19일(토),제5경주,서울,14:40,11,2025/05/18-10R,10,일,혼4등급,1200,11,6,8,오수철,54.5,0:14.2,0:39.5,0:14.1,1:17.3,429(-1),38,1.0,10.0,8.0,55.2,,8-   -   - 8- 8- 8- 8,,,0:14.2,,,,,,0:14.1,-,,-,0:39.5,0:25.7,,0:43.9,,0:37.8,,1:03.2,1:17.3
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,11,노블마이디어,미국,수,3,37(-1),*52,-2.5,임다빈,안병기,황봉기,7,9주,"계란형큰,눈가면",-,61.5,66.7,16.0,B,B,A+,2025년07월19일(토),제5경주,서울,14:40,11,2025/04/19-8R,2,일,혼4등급,1200,10,7,9,코지,53.5,0:14.5,0:41.4,0:15.2,1:18.5,430(7),39,2.0,2.0,9.0,60.5,,10-   -   - 10- 9- 10- 9,,,0:14.5,,,,,,0:15.2,-,,-,0:41.4,0:25.4,,0:43.3,,0:37.1,,1:03.3,1:18.5
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,11,노블마이디어,미국,수,3,37(-1),*52,-2.5,임다빈,안병기,황봉기,7,9주,"계란형큰,눈가면",-,61.5,66.7,16.0,B,B,A+,2025년07월19일(토),제5경주,서울,14:40,11,2025/02/22-2R,6,일,혼4등급,1200,3,7,11,푸르칸,56.0,0:14.2,0:40.3,0:14.3,1:18.7,423(-8),40,3.0,6.0,11.0,18.3,,8-   -   - 8- 8- 8- 12,,,0:14.2,,,,,,0:14.3,-,,-,0:40.3,0:26.1,,0:44.6,,0:38.4,,1:04.4,1:18.7
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,11,노블마이디어,미국,수,3,37(-1),*52,-2.5,임다빈,안병기,황봉기,7,9주,"계란형큰,눈가면",-,61.5,66.7,16.0,B,B,A+,2025년07월19일(토),제5경주,서울,14:40,11,2025/01/11-2R,3,일,혼4등급,1200,5,5,4,푸르칸,56.0,0:14.4,0:39.1,0:13.8,1:16.8,431(6),40,4.0,3.0,4.0,59.1,,7-   -   - 7- 8- 8- 7,,,0:14.4,,,,,,0:13.8,-,,-,0:39.1,0:25.7,,0:44.1,,0:37.7,,1:03.0,1:16.8
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,11,노블마이디어,미국,수,3,37(-1),*52,-2.5,임다빈,안병기,황봉기,7,9주,"계란형큰,눈가면",-,61.5,66.7,16.0,B,B,A+,2025년07월19일(토),제5경주,서울,14:40,11,2024/11/24-2R,3,일,혼4등급,1200,4,5,10,코지,55.0,0:14.0,0:40.8,0:14.3,1:18.3,425(0),40,5.0,3.0,10.0,104.3,,4-   -   - 5- 5- 6- 10,,,0:14.0,,,,,,0:14.3,-,,-,0:40.8,0:25.3,,0:43.9,,0:37.5,,1:04.0,1:18.3
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,11,노블마이디어,미국,수,3,37(-1),*52,-2.5,임다빈,안병기,황봉기,7,9주,"계란형큰,눈가면",-,61.5,66.7,16.0,B,B,A+,2025년07월19일(토),제5경주,서울,14:40,11,2024/10/17-2R,11,주,-,1000,3,-,6,코지,55.0,0:14.4,0:39.4,0:13.9,1:05.0,421(-4),40,6.0,11.0,6.0,-,8-   -   - 8- 5- 5,,,0:14.4,,,,,,,,-,,-,,0:14.4,0:39.4,0:32.1,,,0:13.9,,1:05.0
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,11,노블마이디어,미국,수,3,37(-1),*52,-2.5,임다빈,안병기,황봉기,7,9주,"계란형큰,눈가면",-,61.5,66.7,16.0,B,B,A+,2025년07월19일(토),제5경주,서울,14:40,11,2024/10/04-3R,5,주,-,1000,3,-,4,코지,55.0,0:15.5,0:37.1,0:12.8,1:04.6,425(-9),-,7.0,5.0,4.0,-,10-   -   - 10- 10- 7,,,0:15.5,,,,,,,,-,,-,,0:15.5,0:37.1,0:33.8,,,0:12.8,,1:04.6
20250719,5,서울,14:40,혼4등급,1200M,핸디캡,일반,R0~50,11,노블마이디어,미국,수,3,37(-1),*52,-2.5,임다빈,안병기,황봉기,7,9주,"계란형큰,눈가면",-,61.5,66.7,16.0,B,B,A+,2025년07월19일(토),제5경주,서울,14:40,11,2024/05/16-1R,7,주,-,1000,18,-,8,장추열,55.0,0:18.0,0:39.8,0:12.6,1:10.0,434(0),-,8.0,7.0,8.0,-,9-   -   - 9- 9- 9,,,0:18.0,,,,,,,,-,,-,,0:18.0,0:39.8,0:37.1,,,0:12.6,,1:10.0
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2025/06/22-9R,6,일,국4등급,1400,12,5,4,김태희,54.5,0:13.2,0:41.8,0:15.6,1:28.6,489(-5),42,,6.0,4.0,4.6,,1-   -   - 1- 1- 1- 1,,,0:13.2,,,,,,0:15.6,-,,-,0:41.8,0:34.9,,0:52.8,,0:46.8,,1:13.0,1:28.6
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2025/05/24-8R,5,일,국4등급,1600,12,5,5,김용근,54.5,0:13.7,0:40.6,0:14.8,1:42.9,494(0),42,2.0,5.0,5.0,2.6,,2-   - 2- 2- 2- 2- 3,,,0:13.7,,,,,,0:14.8,-,,0:13.7,0:40.6,0:49.7,,1:08.5,,1:02.3,,1:28.1,1:42.9
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2025/04/27-10R,9,일,국4등급,1700,6,6,5,김용근,53.5,0:14.3,0:39.8,0:13.8,1:52.0,494(11),42,3.0,9.0,5.0,9.1,,2- 2- 2- 3- 3- 5- 4,,,0:14.3,,,,,,0:13.8,0:14.3,,0:26.4,0:39.8,1:04.1,,1:19.3,,1:12.2,,1:38.2,1:52.0
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2025/03/29-4R,1,일,국5등급,1300,3,7,1,김용근,56.0,0:14.0,0:39.2,0:13.6,1:22.2,483(5),32,4.0,1.0,1.0,4.6,,2-   -   - 1- 1- 1- 1,,,0:14.0,,,,,,0:13.6,-,,-,0:39.2,0:30.8,,0:49.4,,0:43.0,,1:08.6,1:22.2
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2025/02/22-5R,7,일,국5등급,1300,3,7,10,김용근,55.0,0:13.7,0:41.8,0:15.1,1:24.2,478(1),32,5.0,7.0,10.0,11.4,,2-   -   - 2- 2- 2- 3,,,0:13.7,,,,,,0:15.1,-,,-,0:41.8,0:30.4,,0:48.7,,0:42.4,,1:09.1,1:24.2
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2025/01/18-4R,1,일,국5등급,1300,4,6,2,문정균,54.0,0:13.7,0:38.7,0:13.5,1:21.7,477(-6),30,6.0,1.0,2.0,4.0,,2-   -   - 1- 1- 1- 1,,,0:13.7,,,,,,0:13.5,-,,-,0:38.7,0:30.6,,0:49.5,,0:43.0,,1:08.2,1:21.7
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2024/12/21-5R,8,일,국5등급,1300,8,8,7,김용근,54.0,0:13.9,0:40.7,0:14.9,1:23.8,483(2),30,7.0,8.0,7.0,8.7,,5-   -   - 3- 3- 3- 2,,,0:13.9,,,,,,0:14.9,-,,-,0:40.7,0:30.7,,0:49.4,,0:43.1,,1:08.9,1:23.8
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2024/10/20-7R,3,대,국OPEN,1200,14,5,11,조인권,55.0,0:13.7,0:39.5,0:14.4,1:16.2,481(3),30,8.0,3.0,11.0,28.6,,8-   -   - 9- 10- 10- 10,,,0:13.7,,,,,,0:14.4,-,,-,0:39.5,0:24.7,,0:43.0,,0:36.7,,1:01.8,1:16.2
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2024/09/28-5R,4,일,국6등급,1200,5,3,1,김용근,54.5,0:14.1,0:37.3,0:12.8,1:14.6,478(11),-,9.0,4.0,1.0,1.9,,5-   -   - 4- 3- 3- 1,,,0:14.1,,,,,,0:12.8,-,,-,0:37.3,0:25.2,,0:43.4,,0:37.3,,1:01.8,1:14.6
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,1,용비태양,한국,수,3,42(0),54.5,0.0,장추열,홍대유,정성진,9,4주,망사눈,-,63.0,67.6,-5.6,B,B,D,2025년07월19일(토),제6경주,서울,15:35,1,2024/08/24-1R,5,일,국6등급,1200,11,5,2,장추열,55.0,0:13.9,0:38.2,0:13.5,1:15.4,467(6),-,10.0,5.0,2.0,8.6,,7-   -   - 7- 7- 4- 2,,,0:13.9,,,,,,0:13.5,-,,-,0:38.2,0:24.6,,0:42.8,,0:37.2,,1:01.9,1:15.4
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2025/06/14-6R,6,일,국4등급,1200,3,4,9,최범현,53.0,0:13.8,0:39.5,0:14.4,1:15.5,468(-4),40,1.0,6.0,9.0,12.6,,5-   -   - 4- 4- 4- 6,,,0:13.8,,,,,,0:14.4,-,,-,0:39.5,0:24.7,,0:41.9,,0:36.0,,1:01.1,1:15.5
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2025/04/26-6R,9,일,국4등급,1200,8,6,10,이동하,54.5,0:13.6,0:41.2,0:15.3,1:17.5,472(-4),40,2.0,9.0,10.0,23.6,,6-   -   - 7- 5- 5- 10,,,0:13.6,,,,,,0:15.3,-,,-,0:41.2,0:24.5,,0:42.4,,0:36.3,,1:02.2,1:17.5
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2025/02/16-6R,2,일,국4등급,1200,4,6,9,송재철,52.0,0:13.4,0:40.3,0:14.6,1:16.5,476(-1),40,3.0,2.0,9.0,7.6,,3-   -   - 4- 4- 4- 7,,,0:13.4,,,,,,0:14.6,-,,-,0:40.3,0:24.3,,0:42.4,,0:36.2,,1:01.9,1:16.5
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2024/12/28-6R,9,일,국5등급,1200,5,6,1,유승완,54.5,0:13.5,0:38.8,0:13.6,1:15.4,477(5),32,4.0,9.0,1.0,2.1,,2-   -   - 2- 2- 1- 1,,,0:13.5,,,,,,0:13.6,-,,-,0:38.8,0:24.6,,0:42.9,,0:36.6,,1:01.8,1:15.4
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2024/11/16-6R,9,일,국5등급,1200,3,5,2,유승완,53.5,0:13.5,0:39.0,0:13.9,1:15.5,472(10),30,5.0,9.0,2.0,3.9,,3-   -   - 3- 3- 3- 2,,,0:13.5,,,,,,0:13.9,-,,-,0:39.0,0:24.3,,0:42.7,,0:36.5,,1:01.6,1:15.5
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2024/09/29-1R,4,일,국6등급,1200,4,3,1,유승완,55.0,0:13.4,0:37.6,0:13.4,1:14.0,462(-4),-,6.0,4.0,1.0,9.2,,1-   -   - 1- 1- 1- 1,,,0:13.4,,,,,,0:13.4,-,,-,0:37.6,0:24.2,,0:42.2,,0:36.4,,1:00.6,1:14.0
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2024/08/24-1R,9,일,국6등급,1200,11,5,5,유승완,55.0,0:15.0,0:37.5,0:13.2,1:16.3,466(5),-,7.0,9.0,5.0,11.0,,9-   -   - 9- 9- 9- 8,,,0:15.0,,,,,,0:13.2,-,,-,0:37.5,0:26.4,,0:44.3,,0:38.8,,1:03.1,1:16.3
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2024/07/19-4R,11,주,-,1000,18,-,5,유승완,54.0,0:14.6,0:36.5,0:12.4,1:02.7,470(9),-,8.0,11.0,5.0,-,8-   -   - 8- 7- 6,,,0:14.6,,,,,,,,-,,-,,0:14.6,0:36.5,0:32.4,,,0:12.4,,1:02.7
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2024/06/13-2R,7,주,-,1000,6,-,6,유승완,54.0,0:14.6,0:38.7,0:13.4,1:06.0,461(-10),-,9.0,7.0,6.0,-,6-   -   - 6- 8- 7,,,0:14.6,,,,,,,,-,,-,,0:14.6,0:38.7,0:33.5,,,0:13.4,,1:06.0
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,2,라온이클립스,한국,수,3,39(-1),53,0.0,최범현,박종곤,라온랜드(주),11,5주,망사눈,-,37.1,28.4,9.3,D,D,B+,2025년07월19일(토),제6경주,서울,15:35,2,2024/05/30-1R,5,주,-,1000,4,-,11,씨씨웡,55.0,0:15.6,0:41.2,0:13.4,1:09.8,471(0),-,10.0,5.0,11.0,-,11-   -   - 11- 11- 11,,,0:15.6,,,,,,,,-,,-,,0:15.6,0:41.2,0:36.2,,,0:13.4,,1:09.8
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,3,비바청수,한국,암,4,42(7),52.5,-3.5,이혁,박지헌,청수,8,5주,"계란형큰,망사",-,69.2,65.0,-4.0,B,B,C,2025년07월19일(토),제6경주,서울,15:35,3,2025/06/14-4R,4,일,국5등급,1300,3,4,1,이혁,56.0,0:13.8,0:38.1,0:13.4,1:21.4,445(4),35,1.0,4.0,1.0,5.3,,7-   -   - 8- 8- 8- 4,,,0:13.8,,,,,,0:13.4,-,,-,0:38.1,0:31.2,,0:49.4,,0:43.3,,1:08.0,1:21.4
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,3,비바청수,한국,암,4,42(7),52.5,-3.5,이혁,박지헌,청수,8,5주,"계란형큰,망사",-,69.2,65.0,-4.0,B,B,C,2025년07월19일(토),제6경주,서울,15:35,3,2025/05/11-4R,3,일,국5등급,1300,19,5,3,이혁,55.5,0:14.0,0:38.7,0:13.4,1:22.4,441(2),34,2.0,3.0,3.0,6.4,,7-   -   - 7- 8- 8- 5,,,0:14.0,,,,,,0:13.4,-,,-,0:38.7,0:31.2,,0:50.0,,0:43.7,,1:09.0,1:22.4
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,3,비바청수,한국,암,4,42(7),52.5,-3.5,이혁,박지헌,청수,8,5주,"계란형큰,망사",-,69.2,65.0,-4.0,B,B,C,2025년07월19일(토),제6경주,서울,15:35,3,2025/04/19-4R,11,일,국5등급,1300,8,7,5,이혁,55.5,0:13.9,0:40.1,0:13.9,1:23.9,439(2),34,3.0,11.0,5.0,10.7,,8-   -   - 8- 9- 10- 9,,,0:13.9,,,,,,0:13.9,-,,-,0:40.1,0:31.1,,0:50.2,,0:43.8,,1:10.0,1:23.9
20250719,6,서울,15:35,혼4등급,1400M,핸디캡,일반,R0~50,3,비바청수,한국,암,4,42(7),52.5,-3.5,이혁,박지헌,청수,8,5주,"계란형큰,망사",-,69.2,65.0,-4.0,B,B,C,2025년07월19일(토),제6경주,서울,15:35,3,2025/03/29-5R,1,일,국5등급,1800,3,7,9,씨씨웡,55.0,0:14.4,0:43.1,0:14.9,2:02.1,437(-6),35,4.0,1.0,9.0,10.2,,3- 4- 4- 6- 6- 8- 9,,,0:14.4,,,,,,0:14.9,0:20.6,,0:33.7,0:43.1,1:10.9,,1:26.5,,1:19.0,,1:47.2,2:02.1
